,GDP per capita (current US$),CO2 emissions (metric tons per capita)
218,891.149280264381,0.437295194741341
219,948.338177965671,0.534250026480402
220,,0.533109051987603
221,,0.503264464053763
222,,0.527722889498498
223,251.078348367302,0.495417829398983
224,398.79099821209,0.773025566852549
225,522.679624255226,0.792321384997224
226,514.385174425759,0.788753199728986
227,423.619048972815,0.740253652438866
228,387.785124062555,0.797258640345661
229,556.838631674927,0.754476371745695
230,527.333528536691,0.761842805096947
231,872.494441791273,0.777423085629899
232,982.96100777685,0.993848349116355
233,1255.56451325546,1.02835366708572
234,1902.42214975937,0.937036691701652
235,2599.56594793067,1.00943403951532
236,3121.99608528081,1.1236352782253
237,4080.94103372417,1.15599284575018
238,3122.7815987074,1.20590158910291
239,3587.88364462837,1.22151474078862
240,4615.46821863819,1.2163169789758
241,5100.09702685927,1.20479888322113
242,5254.88112606683,1.26154174238672
243,5408.41170002082,1.28536455265954
244,4166.97983330278,1.26092098873993
245,3506.07312818832,1.2277029417926
246,4095.8100568707,1.03431729977182
247,3289.64399476678,0.88738036390839
248,2809.62608839129,
249,,1.75323990542637
250,,1.98949792330655
251,,2.51591439803203
252,,2.30389741687392
253,,1.84900669071079
254,,1.91063363704144
255,,2.01358456245734
256,,2.27587639136105
257,,2.53062504042839
258,,2.89820851758249
259,,1.93505831031996
260,,2.69302391440235
261,,2.62485678513424
262,,2.6832399189862
263,639.484735848211,2.69429137362284
264,639.865909445734,2.65801538201043
265,693.873474633887,2.66535622064854
266,674.793383069492,2.41406081518223
267,652.774321396566,2.33159853051997
268,697.995596576519,2.78324307461439
269,617.230435515505,1.84084061606394
270,336.586994504629,1.25811576501704
271,200.852219772323,0.689859284104687
272,367.279225077581,0.641405614065312
273,586.416339644261,0.667178793940271
274,750.604449178826,0.611710203702635
275,1009.97727483821,0.621836956875134
276,717.380047745673,0.470097808931287
277,813.789396580449,0.575350084544499
278,1033.24253162418,0.955359308384195
279,1126.68334010717,1.026213108529
280,1281.6598256178,1.0522280929869
281,1425.12421860142,1.22910118288698
282,1846.12012081207,1.35214448140818
283,2373.58129170055,1.41727335767255
284,2673.78658429559,1.35149180454706
285,2972.74292399799,1.35336220283257
286,3595.03805682893,1.42086728796502
287,4370.5399247769,1.41484755272088
288,4114.13489916342,1.47565225025013
289,4094.34838574494,1.57225093811545
290,4437.14261222684,1.73482330790188
291,4247.63004748194,1.57909199452076
292,4413.06200528903,1.65452427763954
293,4578.63320812155,1.80678854066866
294,3952.80253807527,1.75998705871449
295,4124.05538986272,1.71412617289866
296,4531.0193737689,1.94887203810602
297,5287.66369446913,1.93973156347946
298,5395.65953185375,
299,3238.69026097204,
300,3496.5320229667,
301,4218.27159918486,
302,5342.16856044208,
303,6320.80963168572,
304,7169.10100559556,
305,7151.24990940599,
306,7751.84330741357,
307,9127.81227979624,
308,11818.4733427033,
309,12378.7845111338,
310,10372.786050001,
311,9610.02061570912,
312,8025.20764054036,
313,7728.90669456943,
314,7775.61421691636,
315,10361.1477651737,
316,12615.1261769143,
317,14304.6405954742,
318,15165.2812551732,
319,18878.8523130643,7.52183165773831
320,19534.2636301538,7.23537923975576
321,20549.8055751695,6.96307869977243
322,16515.6583953924,6.72417751828648
323,16235.0680377239,6.5415789137788
324,18458.1739929996,6.73347948637645
325,19016.2881877293,6.99159454966363
326,18355.6278604321,7.30744115177711
327,18895.110661321,7.63953850951045
328,19262.3089910407,7.92319164802386
329,21854.2468030614,7.95228628230616
330,22970.5122133619,7.72154906153481
331,25067.2400639132,7.56624029237094
332,32272.8458909877,7.24241596064499
333,37966.1872524395,7.34426229508197
334,40064.2249292197,7.35378022340277
335,42674.7589681092,6.79054262608803
336,47804.8499340211,6.53104666070003
337,48719.6587699036,6.43930360124016
338,43504.2156523202,6.15668770201632
339,40850.2481432297,6.1571980012788
340,43334.8114127088,5.85088599130725
341,38686.4612635075,5.94465405752969
342,39540.7248137461,5.94280054475672
343,41303.9293714464,5.8071276179415
344,35770.7767044085,6.02618183683151
345,37475.6350587526,6.08060029756129
346,38964.904478265,6.10413392729587
347,41791.9698372411,5.97340536048203
348,40897.3308728669,
349,354.990993522411,1.7979383382931
350,398.972875588492,1.99732508387387
351,462.644301552063,2.11931279036218
352,571.079791870233,2.40050813568555
353,1052.50414711325,2.28080130528822
354,1129.76416267025,2.19399272329779
355,1363.32565753787,2.58149645689523
356,1524.6140001343,2.64469155590878
357,1619.541378412,2.75889251606537
358,2130.88181927739,2.86087467369122
359,2792.08723560397,3.09180325289139
360,2798.61564245004,2.92449808431221
361,2547.47353948494,2.71072596974239
362,2322.66693121469,2.80602473260084
363,2289.36965926551,2.97000082245366
364,2217.23049461166,3.04478695819059
365,2097.20663158055,3.27108178090363
366,2216.35965416765,3.18374072484285
367,2043.26042599289,3.27790435763756
368,2096.3014032513,3.23879567580986
369,2796.69997677968,2.87077885764533
370,1918.34632803723,2.91291128304714
371,2033.96393227758,2.95928570730528
372,2017.93857493807,3.08222187913976
373,2068.7784407055,3.16669029283675
374,2196.97888476788,3.16119136573875
375,2371.45260141837,3.19604849359934
376,2501.05075812259,3.21328533961521
377,2381.9948794472,3.16314474976164
378,2579.12206410332,3.13129891831799
379,2890.22767363068,3.16330493711316
380,2768.5021026583,3.28250948039699
381,2725.60975193031,3.34722679774357
382,2948.6326231101,3.36172777072511
383,3430.98290971819,3.47423984595025
384,4120.84215652095,3.70429792604365
385,4754.76885405143,3.80164616101133
386,5418.13476273827,3.88313987385694
387,6661.48406818295,4.09353819549368
388,5695.8876755181,4.19327154821276
389,6512.54155819275,4.32200192749412
390,6888.97941571698,4.30874050686413
391,7378.23188980297,4.51218940948461
392,7373.20167842865,4.49519443939826
393,7300.03021943052,4.60019065903552
394,6220.71663600231,4.61796354463472
395,5969.61659266763,4.57030837009204
396,5987.3419570748,4.52835061157416
397,6504.14849275027,4.43871596541357
398,6489.04321596317,
399,,65.0175086989152
400,,76.3498520523457
401,,70.865255855551
402,,77.6191346214761
403,,67.0161768889973
404,26848.0881760738,56.6674709782143
405,30117.9489330308,62.1565369651025
406,33823.1816606368,52.7449748214108
407,28457.0780342099,53.6379584391584
408,33512.6334236559,39.2890608230516
409,42764.5405564139,36.1985626386087
410,44987.5379901852,33.6102040667444
411,40025.8226237317,31.6545145327674
412,34843.1596263749,28.7698682167955
413,32309.8327132028,35.8546828751826
414,29720.8977184634,36.5447841219765
415,23467.8793176905,32.6569995837902
416,23726.3070493825,31.1002239283847
417,22295.1187062952,29.7269259797378
418,24028.2624976646,31.5748454518693
419,27729.3905933305,30.2991024574541
420,26612.253110068,31.7475230479274
421,26420.8598834079,29.0516987742171
422,25596.7393895625,28.599235666445
423,25848.016250094,29.7640710310468
424,27221.9344117425,30.0774419599362
425,28975.0799572712,29.8567890226578
426,29512.6747918254,30.4900760324045
427,26899.601766231,29.8057666427083
428,28470.885858149,28.9949963402246
429,33291.3662541838,26.9745350051546
430,31280.7558649555,29.1456562193245
431,31567.5463066439,28.2053795466155
432,33499.1027760786,27.891143450673
433,36333.1873330517,27.0315641070576
434,39365.4596409245,25.3431503532305
435,41907.4214695701,22.9162374353134
436,41809.4621626311,21.3475907811607
437,44498.9405069137,22.0326269069436
438,32024.1977823245,19.8525570618923
439,33893.2638727391,19.0432793083694
440,39194.672239975,18.5899325991994
441,40976.4907464015,19.223116133525
442,42412.6395002704,20.0154208978824
443,43751.8056478669,19.9518524813163
444,38663.4005026605,20.9480922596993
445,38141.8671313451,21.307609517171
446,40644.7911901772,21.9506143326075
447,43839.3244866903,20.7974984025486
448,42701.4430454782,
449,1322.59063753874,3.4645268009583
450,1372.37417356256,3.66615896312069
451,1408.86537993108,3.65700859913686
452,2097.02283010295,3.75415472447741
453,2844.86331235351,3.75336616225436
454,2027.33720222659,3.67015084605043
455,1948.22468587272,3.79926198227955
456,2129.70836077888,3.78041563238415
457,2146.36495899265,3.79288180377096
458,2520.92071606516,4.02980880305759
459,2758.83481652658,3.89788777329024
460,2776.32208825139,3.60081015539488
461,2927.89735685135,3.59179316919348
462,3553.37750879684,3.59556379664322
463,2659.70824247007,3.58214801532241
464,2926.12648531698,3.32922509597805
465,3613.62170927636,3.39465765033634
466,3562.87605875248,3.6858837898205
467,3985.19246874962,3.83571555712681
468,2383.86747065533,3.64223211441459
469,4333.48337168025,3.06082581963544
470,5735.3599805848,3.1838929118841
471,6823.53883710424,3.20167542914679
472,6969.11972904571,3.26846227107407
473,7483.14033425721,3.30817356060368
474,7408.70866363112,3.2677572934643
475,7721.35410460355,3.59072376689167
476,8213.12512693705,3.57064352183687
477,8289.5075682025,3.69265825392029
478,7774.73620280001,3.67974326969499
479,7708.09911454041,3.57762821285442
480,7208.37311355372,3.34990858910446
481,2593.404563368,3.11742479640605
482,3349.80630031036,3.37010217374741
483,4277.72157290954,3.68518420855051
484,5109.85224490403,3.76212392773554
485,5919.01233837714,3.95445381400542
486,7245.44685667197,4.12329277901139
487,9020.87332314274,4.19534263823654
488,8225.13758261645,3.88906040211758
489,10385.9644319555,4.12224508735352
490,12848.8641969705,4.29601548562594
491,13082.664325572,4.277881788849
492,13080.2547323367,4.35988634439761
493,12334.7982453893,4.21636063230176
494,13789.060424772,4.31443352245988
495,12790.2424732447,4.22753944174089
496,14613.041824658,4.0894715157252
497,11795.1593866287,3.9872341980589
498,10056.637940265,
499,,
500,,
501,,
502,,
503,,
504,,
505,,
506,,
507,,
508,,
509,,
510,,
511,,
512,,
513,,
514,,
515,,
516,,
517,,
518,,
519,637.85592120941,5.61025435790992
520,590.505875579775,5.90257639328904
521,369.707232276548,3.1631046641997
522,357.202848575393,1.49861244544114
523,400.515593762192,0.834433730125859
524,456.374933276273,1.0909602905995
525,504.059842642233,0.811182833982437
526,523.284410700367,1.0660432973166
527,609.17165368466,1.11622544665906
528,597.432898792278,1.00679179804598
529,622.740922945281,1.15976136281082
530,694.423455373229,1.1800624515273
531,783.241214960091,1.02835355322521
532,930.125472654125,1.15973224102019
533,1191.92100563238,1.25303469339807
534,1643.75688889146,1.49601074980998
535,2158.1480742298,1.51776306738226
536,3139.28071035448,1.77316149579812
537,4010.86138084833,1.95693033637535
538,2994.34047090816,1.56158352186598
539,3218.37829927419,1.50835119142367
540,3525.80719813557,1.71734336020825
541,3681.84469060495,1.98319210023857
542,3838.17387997786,1.89812716968877
543,3986.23162376713,1.88160773079824
544,3607.28929855361,1.82529219202211
545,3591.82805221639,1.72675278179192
546,3914.52785436696,1.80658104876105
547,4220.54032079145,1.88024626821933
548,4604.64632355695,
549,,
550,,
551,,
552,,
553,,
554,,
555,,
556,,
557,,
558,,
559,,
560,,
561,,
562,,
563,,
564,,
565,,
566,,
567,,
568,,
569,,
570,,
571,,
572,,
573,,
574,,
575,,
576,,
577,,
578,,
579,,
580,,
581,8666.65538195914,
582,8807.46281200101,
583,8528.24877689163,
584,8395.31877025371,
585,8340.52343974691,
586,8874.87792759607,
587,9740.82449121586,
588,11910.013233348,
589,10216.8176306968,
590,10223.2983588916,
591,11496.5240977923,
592,11450.7241954879,
593,11525.1563872309,
594,12059.6351646776,
595,12038.2496994923,
596,11003.8297642807,
597,11521.6097798453,
598,11715.3601388487,
599,,7.19870995886825
600,,6.60987661994592
601,,5.83207035269904
602,,5.18515609043347
603,,6.79848830576155
604,,11.2927989022036
605,,6.46913540647603
606,1246.69015964261,7.49185997876516
607,1416.54053131116,7.92059705341887
608,1760.83132448003,6.57062374895073
609,2124.61852648141,2.31184429608315
610,2392.68695794469,1.72106685656023
611,2660.55809143556,4.7484622855293
612,2948.31727549755,1.36520500493695
613,3372.60207005529,2.37407743105011
614,3899.39183968301,4.03586631059319
615,4703.17940118439,4.03789228228131
616,5463.59538268844,4.45651645520393
617,6454.83545091774,4.63139998056932
618,7076.53633490604,4.61280178044414
619,7347.64636864328,3.35822685621992
620,7602.34533414465,3.47205782554488
621,7745.72179961652,4.49898385019935
622,8136.18854727449,3.80072061662891
623,8771.14372746878,3.72018273537596
624,8406.35894515205,3.93173345759553
625,9030.5749776224,3.98996808025536
626,9491.66076559497,4.18369196870598
627,9940.85222769034,4.50702686461164
628,10260.5994054155,4.41920882770442
629,10872.2929515751,4.34170536924231
630,10367.3196068161,4.532974149096
631,10401.0508759034,4.9809701397226
632,10797.9510571837,5.16952251264011
633,11446.9691417182,4.97840616326683
634,12557.5478500769,5.03302153151162
635,13995.8044243845,5.31947047089403
636,15622.6928710238,5.4743005390996
637,16044.1057963132,5.62100381759843
638,14160.5620007335,16.0243477859885
639,13048.9605816199,5.5662842212882
640,12746.6334682021,5.71428571428571
641,13272.7349447294,7.96398508965014
642,12910.5906255945,5.136050704841
643,13501.5809223367,5.18571335969404
644,14285.3297773091,5.23666520610018
645,15198.7429664112,5.28988573846805
646,15383.5763979856,5.23971705527901
647,16679.5916624545,5.50466338464095
648,17376.6496765004,
649,3305.12639431046,11.8028905412969
650,3495.57929420671,11.8091175697612
651,3950.17089391811,11.9516315549822
652,4771.6719859735,12.7796868460389
653,6484.11987233886,12.559668731327
654,7005.90658757798,12.6598998056575
655,7489.59416032812,12.4167917765268
656,7778.16400801462,13.2318961386697
657,8255.74454303408,14.069858615406
658,9297.33341717362,14.1290919801571
659,10211.8371887909,15.0249160087122
660,11854.5884953898,15.4325008374087
661,12788.5492901209,15.4249318091975
662,11538.3984187095,14.6400841303923
663,12454.5517172396,15.2209752959341
664,11459.179567837,15.3084102043407
665,11384.9382387646,14.9805731533736
666,11645.4525939389,15.7469578022492
667,14279.1594387946,15.7961677816625
668,17828.0482329023,16.5198629151204
669,18243.4714183672,15.4467304615853
670,18855.7619964202,15.3153205276556
671,18604.1882699613,15.3392397827951
672,17667.1870997502,15.4163128997566
673,18079.3801793746,15.6073928871465
674,20358.3333563413,15.9921425409473
675,21904.2941177592,16.3612036480804
676,23509.4234684514,16.5669384889561
677,21345.9709868552,17.5116241782908
678,20558.9604021981,17.5969565676847
679,21697.7084797731,17.689656972798
680,19527.3235767954,17.7695358780199
681,20117.7888912664,17.9574992112521
682,23492.4051742272,17.6920293133086
683,30513.9417409748,18.1478978904379
684,34080.9998953245,18.117853570518
685,36117.487983674,18.1206789094546
686,41001.1429790999,18.5028519848662
687,49654.9105957389,18.2830412439057
688,42783.3225651148,18.2074249597772
689,52087.9722888891,17.5814449601144
690,62574.1457032412,17.2681103655036
691,68027.8417067378,16.9692565563587
692,68156.6279162085,16.3986459950997
693,62511.6905895284,15.7558761009156
694,56707.0220772116,15.7864494009173
695,49881.7637140466,15.8720795379851
696,53934.2501750463,15.7386474030825
697,57180.7794001614,15.475516485656
698,54875.2859563351,
699,2058.76905087549,6.78880730716105
700,2380.97845801742,6.95365191197046
701,2924.04887899105,7.448516814438
702,3890.72241941969,7.93086698527507
703,4630.75719737956,7.56269727826075
704,5285.62072414121,7.1768448547237
705,5678.38665810018,7.72125001239174
706,6810.62768469634,7.42806328393075
707,8205.4689771504,7.60137180396718
708,9793.76534815017,8.15884640220944
709,10869.5464940526,6.92847899968117
710,9385.24906398343,7.41616061389589
711,9410.34725652989,7.11212494091738
712,9537.40742043378,6.87437327341902
713,8991.06503963026,7.21427866724751
714,9172.09676001833,7.23076635313884
715,13083.0726621044,7.14430485162476
716,16392.7695234749,7.62341981462749
717,17578.6189397397,7.03203069825559
718,17468.9461372569,7.10244899742991
719,21680.989623313,7.58936421003276
720,22410.9117666654,8.04911377864628
721,24880.1641180361,7.35520218898572
722,24081.5277928004,7.31124250265602
723,25646.7006591684,7.34490086966953
724,30325.8495818396,7.69726474086588
725,29809.0767730821,8.1542733229493
726,26705.4785993891,8.05969748398634
727,27361.8751106437,8.10727223698659
728,27174.2971559775,7.88881932213959
729,24564.4582948404,7.92978551259517
730,24537.5142629883,8.44410916140459
731,26401.7454564357,8.58331713469893
732,32222.8972411655,9.16834402049986
733,36821.5214680093,9.27561372624409
734,38403.1338770715,9.26611381933193
735,40635.2818159724,8.96156938002267
736,46855.7717452095,8.58780201813347
737,51708.7657541758,8.49967361637859
738,47963.1794023217,7.7211442011774
739,46858.0432733717,8.36501501063443
740,51374.9584066934,8.13547478127942
741,48567.69528642,7.72361441429771
742,50716.7087062864,7.75369957604068
743,51717.4959405515,7.25338378134494
744,44178.0473777432,7.3067452655704
745,45276.8314351693,7.25562651573804
746,47312.0062332199,7.48275147921596
747,51461.4332150082,7.14663762463773
748,50114.4011099728,
749,,
750,,
751,,
752,,
753,,
754,,
755,,
756,,
757,,
758,,
759,,
760,,
761,,
762,,
763,,
764,,
765,,
766,,
767,,
768,,
769,,8.01650128219423
770,,9.2184341176956
771,60.4582135796365,6.04439146307597
772,209.478571809788,7.14095105940118
773,157.086059054548,6.26336955591683
774,314.561226313624,5.95587422005634
775,409.163189106479,5.20159732062347
776,505.500349333104,5.03556278506044
777,561.906807871869,4.97788449387085
778,573.916512334089,4.85797500861232
779,655.119945170816,4.97105086598912
780,703.683843432722,4.77364631620475
781,763.080637985358,4.66596100074034
782,883.733971498452,4.17046185982682
783,1045.00937916805,4.10401492806838
784,1578.40239029603,4.36733259054916
785,2473.08181863536,4.02732024680154
786,3851.43786871172,3.20580797781222
787,5574.60380218613,3.37540224113928
788,4950.29479142375,2.80980409272443
789,5843.5337683582,2.66723155280809
790,7189.69122920765,3.11345739632547
791,7496.29464768263,3.30902697394862
792,7875.75695254288,3.33340377480633
793,7891.31314749986,3.42210064541678
794,5500.31038244408,3.33390642946498
795,3880.73873089556,3.34706182082623
796,4147.08971569171,3.24435690442685
797,4739.84171028393,3.22140218320925
798,4805.75371765917,
799,69.7693841827188,0.0179182942567985
800,71.6267098340753,0.0207762039660057
801,69.1396147326763,0.0205454028470538
802,84.4187820522328,0.02034328954376
803,94.6853995371613,0.0251410421376756
804,113.753156119578,0.0208077594539027
805,118.914933058734,0.0233389111796482
806,142.05298389329,0.0256869599418438
807,154.516273299419,0.0259987683781079
808,193.149963916389,0.0271546556497901
809,221.231941787803,0.0352825490414924
810,227.128120029126,0.0369577547978212
811,231.343693847179,0.0360024723002141
812,240.781703183952,0.0456586972801155
813,213.616841365552,0.0476120816360448
814,242.058503810168,0.0486274825125367
815,245.915327496274,0.0480254238762203
816,225.071475788735,0.0496019309576035
817,209.414860843789,0.0439866635788514
818,209.894412605431,0.0504404596963032
819,208.146678899064,0.0349331554071285
820,209.778011006784,0.0413303113088896
821,190.488879935296,0.0351767782608917
822,161.887525025872,0.0362190486670183
823,156.812380979725,0.0355994713648024
824,167.098887846036,0.0367460135586109
825,143.402323772521,0.0363029713982089
826,158.914669880487,0.0375686239919766
827,144.493017302487,0.037183351429231
828,128.938918689721,0.0366994025337267
829,136.46397080034,0.0407595638789372
830,134.363426917623,0.0321812151810745
831,123.117536141087,0.0328156515144871
832,113.567251308875,0.0246050135465073
833,128.336702810905,0.0224350812879083
834,151.681566343002,0.0217247938418899
835,167.376462504995,0.0249742042758467
836,172.495596648941,0.0241661839789393
837,198.352851736367,0.0246120404070635
838,212.137057219997,0.0238161554747209
839,234.235538877634,0.0368850314318101
840,249.577979366801,0.0413019905550161
841,252.358870682831,0.042180438832307
842,256.975652630896,0.0429755787605046
843,274.857836231788,0.0396168300827047
844,305.549652502657,0.0403541956650932
845,260.56522079627,0.0438596407590311
846,253.826354063895,0.0526461137470086
847,238.783467020173,0.0527946300523678
848,228.213589244227,
849,2765.89099664794,13.0101788101329
850,3082.92798879126,12.5634251757595
851,3831.63189999433,13.4726952569298
852,4900.96220075866,14.2554864028118
853,5733.79813933878,13.8369655455829
854,6701.37736052433,12.4583038966604
855,7243.04734119583,13.2416797859736
856,8426.94695947372,12.8754387174913
857,10289.7684173296,13.8070579358738
858,11810.6158754725,14.2392338152602
859,12864.0025661396,13.7232962736892
860,10622.8024830789,12.5795550696816
861,9343.86109959618,11.9266847823165
862,8846.23429846974,10.3120794235109
863,8457.26880316374,10.6969663854393
864,8750.81851250536,10.5974402503959
865,12170.0406962702,10.4315417139407
866,15135.8523116968,10.4471727823271
867,16391.093827791,10.135143850569
868,16525.0617432848,10.813514942144
869,20600.3752789827,10.9667747158004
870,21041.6606519648,11.390890046725
871,23372.619171015,11.1825020572101
872,22283.9360213551,10.9187637432787
873,24208.5547931447,11.3586901344388
874,28413.8264387368,11.3023711303289
875,27489.5551770488,11.7607826291321
876,24820.9380503896,11.4563592173649
877,25338.4432934904,11.7034113861324
878,25244.2750474813,11.295253988713
879,23041.5347290428,11.4405560297525
880,22995.1575247288,11.5043206822099
881,24887.5613341833,10.7279886303644
882,30587.6684093796,11.1313145272907
883,35364.3753314368,10.9412245516012
884,36795.9768819639,10.5557823136393
885,38672.7059429767,10.3005719211244
886,44262.8960009954,9.84311621822562
887,48106.892915788,9.98415215425847
888,44583.5448070814,9.23170144231094
889,44141.8781415734,9.77184705806553
890,47348.5250202016,8.65806434779962
891,44673.1158755901,8.54961568145011
892,46744.6625441516,8.65727005028135
893,47700.5403601178,8.04349554115034
894,40991.8081381432,8.44406111087655
895,41984.1030335609,8.32375671826537
896,44089.3100875118,8.1554911149366
897,47519.5530968943,8.17971106113614
898,46591.4916067396,
899,114.556675136837,0.0969526888705913
900,112.569975631646,0.0985562265355316
901,134.819585121297,0.127712815538893
902,161.987061525057,0.122481397419967
903,174.014094491397,0.127701367849099
904,207.300312768544,0.135891058558414
905,208.656403182912,0.0777842409510843
